Participant,Item,EventIndex,EventTime,TimeSinceLastEvent,TotalItemTime,Results.reception.time,Controller.name,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,Subject,age,group,item,itemCond,Sentence1,Sentence1Cond,Sentence2,Sentence2Cond,Sentence3,Sentence3Cond,Sentence4,Sentence4Cond,Sentence5,Sentence5Cond,Sentence6,Sentence6Cond,Sentence7,Sentence7Cond,Sentence8,Sentence8Cond,Comments,final_graphs,object,object_2,location_2,distance
bd2c950d5504757e7f62800c1e6c5a8f,9,22,1742307692229,1117.0,65040,1742307707,PennController,0,trials,,DragDrop,experimental-trials,Final,We trust the teacher.:(24%2C 1);We took our cat Mitten camping .:(2%2C 3);We hauled the frantic horse to Corning.:(19%2C 1);The president demoted the compassionate expert from his cabinet .:(12%2C 1);They chased the rebels out of the capital.:(9%2C 3);You want your dog to admire you as his pack leader%2C not fear you .:(4%2C 0);I encourage you to do this joyful dance.:(17%2C 3);Sam used his duplicitous company to buy items useful to criminals.:(25%2C 9),997050,39,2,4.0,Volition,We trust the teacher.,NoModVolition4,We took our cat Mitten camping .,NoModVolition2,We hauled the frantic horse to Corning.,ModVolition4,The president demoted the compassionate expert from his cabinet .,ModVolition2,They chased the rebels out of the capital.,NoModVolition2,You want your dog to admire you as his pack leader%2C not fear you .,NoModVolition4,I encourage you to do this joyful dance.,ModVolition2,Sam used his duplicitous company to buy items useful to criminals.,ModVolition4,,"('The president demoted the compassionate expert from his cabinet .', (12, 1))",The president demoted the compassionate expert from his cabinet .,I encourage you to do this joyful dance.,"(17, 3)",5.385164807134504
bd2c950d5504757e7f62800c1e6c5a8f,9,22,1742307692229,1117.0,65040,1742307707,PennController,0,trials,,DragDrop,experimental-trials,Final,We trust the teacher.:(24%2C 1);We took our cat Mitten camping .:(2%2C 3);We hauled the frantic horse to Corning.:(19%2C 1);The president demoted the compassionate expert from his cabinet .:(12%2C 1);They chased the rebels out of the capital.:(9%2C 3);You want your dog to admire you as his pack leader%2C not fear you .:(4%2C 0);I encourage you to do this joyful dance.:(17%2C 3);Sam used his duplicitous company to buy items useful to criminals.:(25%2C 9),997050,39,2,4.0,Volition,We trust the teacher.,NoModVolition4,We took our cat Mitten camping .,NoModVolition2,We hauled the frantic horse to Corning.,ModVolition4,The president demoted the compassionate expert from his cabinet .,ModVolition2,They chased the rebels out of the capital.,NoModVolition2,You want your dog to admire you as his pack leader%2C not fear you .,NoModVolition4,I encourage you to do this joyful dance.,ModVolition2,Sam used his duplicitous company to buy items useful to criminals.,ModVolition4,,"('The president demoted the compassionate expert from his cabinet .', (12, 1))",The president demoted the compassionate expert from his cabinet .,Sam used his duplicitous company to buy items useful to criminals.,"(25, 9)",15.264337522473747
bd2c950d5504757e7f62800c1e6c5a8f,9,22,1742307692229,1117.0,65040,1742307707,PennController,0,trials,,DragDrop,experimental-trials,Final,We trust the teacher.:(24%2C 1);We took our cat Mitten camping .:(2%2C 3);We hauled the frantic horse to Corning.:(19%2C 1);The president demoted the compassionate expert from his cabinet .:(12%2C 1);They chased the rebels out of the capital.:(9%2C 3);You want your dog to admire you as his pack leader%2C not fear you .:(4%2C 0);I encourage you to do this joyful dance.:(17%2C 3);Sam used his duplicitous company to buy items useful to criminals.:(25%2C 9),997050,39,2,4.0,Volition,We trust the teacher.,NoModVolition4,We took our cat Mitten camping .,NoModVolition2,We hauled the frantic horse to Corning.,ModVolition4,The president demoted the compassionate expert from his cabinet .,ModVolition2,They chased the rebels out of the capital.,NoModVolition2,You want your dog to admire you as his pack leader%2C not fear you .,NoModVolition4,I encourage you to do this joyful dance.,ModVolition2,Sam used his duplicitous company to buy items useful to criminals.,ModVolition4,,"('They chased the rebels out of the capital.', (9, 3))",They chased the rebels out of the capital.,"You want your dog to admire you as his pack leader, not fear you .","(4, 0)",5.830951894845301
bd2c950d5504757e7f62800c1e6c5a8f,9,22,1742307692229,1117.0,65040,1742307707,PennController,0,trials,,DragDrop,experimental-trials,Final,We trust the teacher.:(24%2C 1);We took our cat Mitten camping .:(2%2C 3);We hauled the frantic horse to Corning.:(19%2C 1);The president demoted the compassionate expert from his cabinet .:(12%2C 1);They chased the rebels out of the capital.:(9%2C 3);You want your dog to admire you as his pack leader%2C not fear you .:(4%2C 0);I encourage you to do this joyful dance.:(17%2C 3);Sam used his duplicitous company to buy items useful to criminals.:(25%2C 9),997050,39,2,4.0,Volition,We trust the teacher.,NoModVolition4,We took our cat Mitten camping .,NoModVolition2,We hauled the frantic horse to Corning.,ModVolition4,The president demoted the compassionate expert from his cabinet .,ModVolition2,They chased the rebels out of the capital.,NoModVolition2,You want your dog to admire you as his pack leader%2C not fear you .,NoModVolition4,I encourage you to do this joyful dance.,ModVolition2,Sam used his duplicitous company to buy items useful to criminals.,ModVolition4,,"('They chased the rebels out of the capital.', (9, 3))",They chased the rebels out of the capital.,I encourage you to do this joyful dance.,"(17, 3)",8.0
bd2c950d5504757e7f62800c1e6c5a8f,9,22,1742307692229,1117.0,65040,1742307707,PennController,0,trials,,DragDrop,experimental-trials,Final,We trust the teacher.:(24%2C 1);We took our cat Mitten camping .:(2%2C 3);We hauled the frantic horse to Corning.:(19%2C 1);The president demoted the compassionate expert from his cabinet .:(12%2C 1);They chased the rebels out of the capital.:(9%2C 3);You want your dog to admire you as his pack leader%2C not fear you .:(4%2C 0);I encourage you to do this joyful dance.:(17%2C 3);Sam used his duplicitous company to buy items useful to criminals.:(25%2C 9),997050,39,2,4.0,Volition,We trust the teacher.,NoModVolition4,We took our cat Mitten camping .,NoModVolition2,We hauled the frantic horse to Corning.,ModVolition4,The president demoted the compassionate expert from his cabinet .,ModVolition2,They chased the rebels out of the capital.,NoModVolition2,You want your dog to admire you as his pack leader%2C not fear you .,NoModVolition4,I encourage you to do this joyful dance.,ModVolition2,Sam used his duplicitous company to buy items useful to criminals.,ModVolition4,,"('They chased the rebels out of the capital.', (9, 3))",They chased the rebels out of the capital.,Sam used his duplicitous company to buy items useful to criminals.,"(25, 9)",17.08800749063506
bd2c950d5504757e7f62800c1e6c5a8f,9,22,1742307692229,1117.0,65040,1742307707,PennController,0,trials,,DragDrop,experimental-trials,Final,We trust the teacher.:(24%2C 1);We took our cat Mitten camping .:(2%2C 3);We hauled the frantic horse to Corning.:(19%2C 1);The president demoted the compassionate expert from his cabinet .:(12%2C 1);They chased the rebels out of the capital.:(9%2C 3);You want your dog to admire you as his pack leader%2C not fear you .:(4%2C 0);I encourage you to do this joyful dance.:(17%2C 3);Sam used his duplicitous company to buy items useful to criminals.:(25%2C 9),997050,39,2,4.0,Volition,We trust the teacher.,NoModVolition4,We took our cat Mitten camping .,NoModVolition2,We hauled the frantic horse to Corning.,ModVolition4,The president demoted the compassionate expert from his cabinet .,ModVolition2,They chased the rebels out of the capital.,NoModVolition2,You want your dog to admire you as his pack leader%2C not fear you .,NoModVolition4,I encourage you to do this joyful dance.,ModVolition2,Sam used his duplicitous company to buy items useful to criminals.,ModVolition4,,"('You want your dog to admire you as his pack leader, not fear you .', (4, 0))","You want your dog to admire you as his pack leader, not fear you .",I encourage you to do this joyful dance.,"(17, 3)",13.341664064126334
bd2c950d5504757e7f62800c1e6c5a8f,9,22,1742307692229,1117.0,65040,1742307707,PennController,0,trials,,DragDrop,experimental-trials,Final,We trust the teacher.:(24%2C 1);We took our cat Mitten camping .:(2%2C 3);We hauled the frantic horse to Corning.:(19%2C 1);The president demoted the compassionate expert from his cabinet .:(12%2C 1);They chased the rebels out of the capital.:(9%2C 3);You want your dog to admire you as his pack leader%2C not fear you .:(4%2C 0);I encourage you to do this joyful dance.:(17%2C 3);Sam used his duplicitous company to buy items useful to criminals.:(25%2C 9),997050,39,2,4.0,Volition,We trust the teacher.,NoModVolition4,We took our cat Mitten camping .,NoModVolition2,We hauled the frantic horse to Corning.,ModVolition4,The president demoted the compassionate expert from his cabinet .,ModVolition2,They chased the rebels out of the capital.,NoModVolition2,You want your dog to admire you as his pack leader%2C not fear you .,NoModVolition4,I encourage you to do this joyful dance.,ModVolition2,Sam used his duplicitous company to buy items useful to criminals.,ModVolition4,,"('You want your dog to admire you as his pack leader, not fear you .', (4, 0))","You want your dog to admire you as his pack leader, not fear you .",Sam used his duplicitous company to buy items useful to criminals.,"(25, 9)",22.847319317591726
bd2c950d5504757e7f62800c1e6c5a8f,9,22,1742307692229,1117.0,65040,1742307707,PennController,0,trials,,DragDrop,experimental-trials,Final,We trust the teacher.:(24%2C 1);We took our cat Mitten camping .:(2%2C 3);We hauled the frantic horse to Corning.:(19%2C 1);The president demoted the compassionate expert from his cabinet .:(12%2C 1);They chased the rebels out of the capital.:(9%2C 3);You want your dog to admire you as his pack leader%2C not fear you .:(4%2C 0);I encourage you to do this joyful dance.:(17%2C 3);Sam used his duplicitous company to buy items useful to criminals.:(25%2C 9),997050,39,2,4.0,Volition,We trust the teacher.,NoModVolition4,We took our cat Mitten camping .,NoModVolition2,We hauled the frantic horse to Corning.,ModVolition4,The president demoted the compassionate expert from his cabinet .,ModVolition2,They chased the rebels out of the capital.,NoModVolition2,You want your dog to admire you as his pack leader%2C not fear you .,NoModVolition4,I encourage you to do this joyful dance.,ModVolition2,Sam used his duplicitous company to buy items useful to criminals.,ModVolition4,,"('I encourage you to do this joyful dance.', (17, 3))",I encourage you to do this joyful dance.,Sam used his duplicitous company to buy items useful to criminals.,"(25, 9)",10.0
d714c2c7a7b6e2bf8c513b2b6b772934,6,35,1742307645723,2071.0,67657,1742307861,PennController,0,trials,,DragDrop,experimental-trials,Final,She loves playful giraffes.:(13%2C 5);Dr. Hart killed our pet.:(17%2C 12);Jane calls the bluff. :(4%2C 11);I put my angry foot in the cool water.:(25%2C 9);Dignitaries condemn the rebellious act.:(29%2C 4);He had this habit of telling you everything.:(26%2C 2);I e-mailed your assistant earlier this morning .:(13%2C 9);Ben made another happy announcement on March 28.:(30%2C 13),918389,22,4,1.0,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,,"('She loves playful giraffes.', (13, 5))",She loves playful giraffes.,Dr. Hart killed our pet.,"(17, 12)",8.06225774829855
d714c2c7a7b6e2bf8c513b2b6b772934,6,35,1742307645723,2071.0,67657,1742307861,PennController,0,trials,,DragDrop,experimental-trials,Final,She loves playful giraffes.:(13%2C 5);Dr. Hart killed our pet.:(17%2C 12);Jane calls the bluff. :(4%2C 11);I put my angry foot in the cool water.:(25%2C 9);Dignitaries condemn the rebellious act.:(29%2C 4);He had this habit of telling you everything.:(26%2C 2);I e-mailed your assistant earlier this morning .:(13%2C 9);Ben made another happy announcement on March 28.:(30%2C 13),918389,22,4,1.0,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,,"('She loves playful giraffes.', (13, 5))",She loves playful giraffes.,Jane calls the bluff. ,"(4, 11)",10.816653826391969
d714c2c7a7b6e2bf8c513b2b6b772934,6,35,1742307645723,2071.0,67657,1742307861,PennController,0,trials,,DragDrop,experimental-trials,Final,She loves playful giraffes.:(13%2C 5);Dr. Hart killed our pet.:(17%2C 12);Jane calls the bluff. :(4%2C 11);I put my angry foot in the cool water.:(25%2C 9);Dignitaries condemn the rebellious act.:(29%2C 4);He had this habit of telling you everything.:(26%2C 2);I e-mailed your assistant earlier this morning .:(13%2C 9);Ben made another happy announcement on March 28.:(30%2C 13),918389,22,4,1.0,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,,"('She loves playful giraffes.', (13, 5))",She loves playful giraffes.,I put my angry foot in the cool water.,"(25, 9)",12.649110640673518
d714c2c7a7b6e2bf8c513b2b6b772934,6,35,1742307645723,2071.0,67657,1742307861,PennController,0,trials,,DragDrop,experimental-trials,Final,She loves playful giraffes.:(13%2C 5);Dr. Hart killed our pet.:(17%2C 12);Jane calls the bluff. :(4%2C 11);I put my angry foot in the cool water.:(25%2C 9);Dignitaries condemn the rebellious act.:(29%2C 4);He had this habit of telling you everything.:(26%2C 2);I e-mailed your assistant earlier this morning .:(13%2C 9);Ben made another happy announcement on March 28.:(30%2C 13),918389,22,4,1.0,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,,"('She loves playful giraffes.', (13, 5))",She loves playful giraffes.,Dignitaries condemn the rebellious act.,"(29, 4)",16.0312195418814
d714c2c7a7b6e2bf8c513b2b6b772934,6,35,1742307645723,2071.0,67657,1742307861,PennController,0,trials,,DragDrop,experimental-trials,Final,She loves playful giraffes.:(13%2C 5);Dr. Hart killed our pet.:(17%2C 12);Jane calls the bluff. :(4%2C 11);I put my angry foot in the cool water.:(25%2C 9);Dignitaries condemn the rebellious act.:(29%2C 4);He had this habit of telling you everything.:(26%2C 2);I e-mailed your assistant earlier this morning .:(13%2C 9);Ben made another happy announcement on March 28.:(30%2C 13),918389,22,4,1.0,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,,"('She loves playful giraffes.', (13, 5))",She loves playful giraffes.,He had this habit of telling you everything.,"(26, 2)",13.341664064126334
d714c2c7a7b6e2bf8c513b2b6b772934,6,35,1742307645723,2071.0,67657,1742307861,PennController,0,trials,,DragDrop,experimental-trials,Final,She loves playful giraffes.:(13%2C 5);Dr. Hart killed our pet.:(17%2C 12);Jane calls the bluff. :(4%2C 11);I put my angry foot in the cool water.:(25%2C 9);Dignitaries condemn the rebellious act.:(29%2C 4);He had this habit of telling you everything.:(26%2C 2);I e-mailed your assistant earlier this morning .:(13%2C 9);Ben made another happy announcement on March 28.:(30%2C 13),918389,22,4,1.0,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,,"('She loves playful giraffes.', (13, 5))",She loves playful giraffes.,I e-mailed your assistant earlier this morning .,"(13, 9)",4.0
d714c2c7a7b6e2bf8c513b2b6b772934,6,35,1742307645723,2071.0,67657,1742307861,PennController,0,trials,,DragDrop,experimental-trials,Final,She loves playful giraffes.:(13%2C 5);Dr. Hart killed our pet.:(17%2C 12);Jane calls the bluff. :(4%2C 11);I put my angry foot in the cool water.:(25%2C 9);Dignitaries condemn the rebellious act.:(29%2C 4);He had this habit of telling you everything.:(26%2C 2);I e-mailed your assistant earlier this morning .:(13%2C 9);Ben made another happy announcement on March 28.:(30%2C 13),918389,22,4,1.0,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,,"('She loves playful giraffes.', (13, 5))",She loves playful giraffes.,Ben made another happy announcement on March 28.,"(30, 13)",18.788294228055936
d714c2c7a7b6e2bf8c513b2b6b772934,6,35,1742307645723,2071.0,67657,1742307861,PennController,0,trials,,DragDrop,experimental-trials,Final,She loves playful giraffes.:(13%2C 5);Dr. Hart killed our pet.:(17%2C 12);Jane calls the bluff. :(4%2C 11);I put my angry foot in the cool water.:(25%2C 9);Dignitaries condemn the rebellious act.:(29%2C 4);He had this habit of telling you everything.:(26%2C 2);I e-mailed your assistant earlier this morning .:(13%2C 9);Ben made another happy announcement on March 28.:(30%2C 13),918389,22,4,1.0,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,,"('Dr. Hart killed our pet.', (17, 12))",Dr. Hart killed our pet.,Jane calls the bluff. ,"(4, 11)",13.038404810405298
d714c2c7a7b6e2bf8c513b2b6b772934,6,35,1742307645723,2071.0,67657,1742307861,PennController,0,trials,,DragDrop,experimental-trials,Final,She loves playful giraffes.:(13%2C 5);Dr. Hart killed our pet.:(17%2C 12);Jane calls the bluff. :(4%2C 11);I put my angry foot in the cool water.:(25%2C 9);Dignitaries condemn the rebellious act.:(29%2C 4);He had this habit of telling you everything.:(26%2C 2);I e-mailed your assistant earlier this morning .:(13%2C 9);Ben made another happy announcement on March 28.:(30%2C 13),918389,22,4,1.0,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,,"('Dr. Hart killed our pet.', (17, 12))",Dr. Hart killed our pet.,I put my angry foot in the cool water.,"(25, 9)",8.54400374531753
d714c2c7a7b6e2bf8c513b2b6b772934,6,35,1742307645723,2071.0,67657,1742307861,PennController,0,trials,,DragDrop,experimental-trials,Final,She loves playful giraffes.:(13%2C 5);Dr. Hart killed our pet.:(17%2C 12);Jane calls the bluff. :(4%2C 11);I put my angry foot in the cool water.:(25%2C 9);Dignitaries condemn the rebellious act.:(29%2C 4);He had this habit of telling you everything.:(26%2C 2);I e-mailed your assistant earlier this morning .:(13%2C 9);Ben made another happy announcement on March 28.:(30%2C 13),918389,22,4,1.0,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,,"('Dr. Hart killed our pet.', (17, 12))",Dr. Hart killed our pet.,Dignitaries condemn the rebellious act.,"(29, 4)",14.422205101855956
d714c2c7a7b6e2bf8c513b2b6b772934,6,35,1742307645723,2071.0,67657,1742307861,PennController,0,trials,,DragDrop,experimental-trials,Final,She loves playful giraffes.:(13%2C 5);Dr. Hart killed our pet.:(17%2C 12);Jane calls the bluff. :(4%2C 11);I put my angry foot in the cool water.:(25%2C 9);Dignitaries condemn the rebellious act.:(29%2C 4);He had this habit of telling you everything.:(26%2C 2);I e-mailed your assistant earlier this morning .:(13%2C 9);Ben made another happy announcement on March 28.:(30%2C 13),918389,22,4,1.0,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,,"('Dr. Hart killed our pet.', (17, 12))",Dr. Hart killed our pet.,He had this habit of telling you everything.,"(26, 2)",13.45362404707371
d714c2c7a7b6e2bf8c513b2b6b772934,6,35,1742307645723,2071.0,67657,1742307861,PennController,0,trials,,DragDrop,experimental-trials,Final,She loves playful giraffes.:(13%2C 5);Dr. Hart killed our pet.:(17%2C 12);Jane calls the bluff. :(4%2C 11);I put my angry foot in the cool water.:(25%2C 9);Dignitaries condemn the rebellious act.:(29%2C 4);He had this habit of telling you everything.:(26%2C 2);I e-mailed your assistant earlier this morning .:(13%2C 9);Ben made another happy announcement on March 28.:(30%2C 13),918389,22,4,1.0,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,,"('Dr. Hart killed our pet.', (17, 12))",Dr. Hart killed our pet.,I e-mailed your assistant earlier this morning .,"(13, 9)",5.0
d714c2c7a7b6e2bf8c513b2b6b772934,6,35,1742307645723,2071.0,67657,1742307861,PennController,0,trials,,DragDrop,experimental-trials,Final,She loves playful giraffes.:(13%2C 5);Dr. Hart killed our pet.:(17%2C 12);Jane calls the bluff. :(4%2C 11);I put my angry foot in the cool water.:(25%2C 9);Dignitaries condemn the rebellious act.:(29%2C 4);He had this habit of telling you everything.:(26%2C 2);I e-mailed your assistant earlier this morning .:(13%2C 9);Ben made another happy announcement on March 28.:(30%2C 13),918389,22,4,1.0,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,,"('Dr. Hart killed our pet.', (17, 12))",Dr. Hart killed our pet.,Ben made another happy announcement on March 28.,"(30, 13)",13.038404810405298
d714c2c7a7b6e2bf8c513b2b6b772934,6,35,1742307645723,2071.0,67657,1742307861,PennController,0,trials,,DragDrop,experimental-trials,Final,She loves playful giraffes.:(13%2C 5);Dr. Hart killed our pet.:(17%2C 12);Jane calls the bluff. :(4%2C 11);I put my angry foot in the cool water.:(25%2C 9);Dignitaries condemn the rebellious act.:(29%2C 4);He had this habit of telling you everything.:(26%2C 2);I e-mailed your assistant earlier this morning .:(13%2C 9);Ben made another happy announcement on March 28.:(30%2C 13),918389,22,4,1.0,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,,"('Jane calls the bluff. ', (4, 11))",Jane calls the bluff. ,I put my angry foot in the cool water.,"(25, 9)",21.095023109728988
d714c2c7a7b6e2bf8c513b2b6b772934,6,35,1742307645723,2071.0,67657,1742307861,PennController,0,trials,,DragDrop,experimental-trials,Final,She loves playful giraffes.:(13%2C 5);Dr. Hart killed our pet.:(17%2C 12);Jane calls the bluff. :(4%2C 11);I put my angry foot in the cool water.:(25%2C 9);Dignitaries condemn the rebellious act.:(29%2C 4);He had this habit of telling you everything.:(26%2C 2);I e-mailed your assistant earlier this morning .:(13%2C 9);Ben made another happy announcement on March 28.:(30%2C 13),918389,22,4,1.0,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,,"('Jane calls the bluff. ', (4, 11))",Jane calls the bluff. ,Dignitaries condemn the rebellious act.,"(29, 4)",25.96150997149434
d714c2c7a7b6e2bf8c513b2b6b772934,6,35,1742307645723,2071.0,67657,1742307861,PennController,0,trials,,DragDrop,experimental-trials,Final,She loves playful giraffes.:(13%2C 5);Dr. Hart killed our pet.:(17%2C 12);Jane calls the bluff. :(4%2C 11);I put my angry foot in the cool water.:(25%2C 9);Dignitaries condemn the rebellious act.:(29%2C 4);He had this habit of telling you everything.:(26%2C 2);I e-mailed your assistant earlier this morning .:(13%2C 9);Ben made another happy announcement on March 28.:(30%2C 13),918389,22,4,1.0,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,,"('Jane calls the bluff. ', (4, 11))",Jane calls the bluff. ,He had this habit of telling you everything.,"(26, 2)",23.769728648009426
d714c2c7a7b6e2bf8c513b2b6b772934,6,35,1742307645723,2071.0,67657,1742307861,PennController,0,trials,,DragDrop,experimental-trials,Final,She loves playful giraffes.:(13%2C 5);Dr. Hart killed our pet.:(17%2C 12);Jane calls the bluff. :(4%2C 11);I put my angry foot in the cool water.:(25%2C 9);Dignitaries condemn the rebellious act.:(29%2C 4);He had this habit of telling you everything.:(26%2C 2);I e-mailed your assistant earlier this morning .:(13%2C 9);Ben made another happy announcement on March 28.:(30%2C 13),918389,22,4,1.0,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,,"('Jane calls the bluff. ', (4, 11))",Jane calls the bluff. ,I e-mailed your assistant earlier this morning .,"(13, 9)",9.219544457292887
d714c2c7a7b6e2bf8c513b2b6b772934,6,35,1742307645723,2071.0,67657,1742307861,PennController,0,trials,,DragDrop,experimental-trials,Final,She loves playful giraffes.:(13%2C 5);Dr. Hart killed our pet.:(17%2C 12);Jane calls the bluff. :(4%2C 11);I put my angry foot in the cool water.:(25%2C 9);Dignitaries condemn the rebellious act.:(29%2C 4);He had this habit of telling you everything.:(26%2C 2);I e-mailed your assistant earlier this morning .:(13%2C 9);Ben made another happy announcement on March 28.:(30%2C 13),918389,22,4,1.0,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,,"('Jane calls the bluff. ', (4, 11))",Jane calls the bluff. ,Ben made another happy announcement on March 28.,"(30, 13)",26.076809620810597
